Data,Objetivo de Campanha,Campanha,Público,Criativo,AD ID,Investimento,Lead (Meta),Visitou Página,Cliques,Impressões,Frequência,View 3seg,View 75%,View 100%,Link Criativo,Thumbnail URL,AD Status,Orçamento,Moeda,Leads (Real),% Real,Leads (Trader),Leads (Qualificado),Leads (Unificado)
20/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Escala][Uruguay] Público Trader,02 - [35-65] Aberto Advantage,Anuncio1,6975796842053,$11.16,0,15,21,2758,1.04,916,78,29,https://www.instagram.com/p/DU4O_uXjGOX/,https://scontent.xx.fbcdn.net/v/t15.5256-10/629144665_1238953504847230_6891234855185444865_n.jpg?_nc_cat=103&ccb=1-7&_nc_eui2=AeFjzNihQM_xh_B1fQcaaCTOXeuEVkiz2cld64RWSLPZySq2fBDbO5pqWjiI9vS_prR6y6pncDAHMz5fuyPnH4aW&_nc_ohc=i2RYlyJvzwoQ7kNvwHkKB1J&_nc_oc=AdknDmAwUkEqqTgD-8w8O8gGK8OXFIQyUE8gk15h6UMqnH9P1XKLPnHas_3u4c9dAgs&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=i834M6l86ix6DDopxsH3ZQ&_nc_tpa=Q5bMBQGi2h61w7n9Ae1JtrPPxRlBrBe9MB5P58J1OgPpE3mYqVnyrflEYaBh8SAOyGMhLZ7iw2i5-BB6&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfwPrbDMpyAvm7YfkdEBu6GcWbgaSAWY9pSSF3n-h4rKug&oe=69BA0999,PAUSED,200,USD,3,,0,0,0
20/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Escala][Uruguay] Público Trader,02 - [35-65] Aberto Advantage,Anuncio2,6975796842653,$0.98,0,0,1,137,1.03,35,3,1,https://www.instagram.com/p/DU4O_oHjDjb/,https://scontent.xx.fbcdn.net/v/t15.5256-10/628990361_913411737723003_8014328017678004179_n.jpg?_nc_cat=107&ccb=1-7&_nc_eui2=AeGZi7V-wZ8Lx6pYMdsJOg6vFH7jnFPrCwsUfuOcU-sLCwnKIomsk3WLtYbmI68UoX7D5ffSMVU-FByAeoV4vNGs&_nc_ohc=iFAr-fJcfvUQ7kNvwGXMGEJ&_nc_oc=AdlFSbks0bFUnX3kL-_u6uPduaGzKnJgP3ZaJRmoFyrxum-8kgt574IUdyYnrmnC8iI&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=i834M6l86ix6DDopxsH3ZQ&_nc_tpa=Q5bMBQFOwaIRqQdN4eZ0RsOhrmNcmUhS0brZOec5pdpruZB3e3AFt_91F2STkU0Qjm5qHA-dwnFe9UdH&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Afzn4kYQSwDvH_wdNfOgCyGS6tQ4AFBWnTSrNdG0RJCBVw&oe=69B9FB47,CAMPAIGN_PAUSED,200,USD,0,,0,0,0
20/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Escala][Uruguay] Público Trader,02 - [35-65] Aberto Advantage,Anuncio4,6975796841853,$14.39,2,11,19,2702,1.04,745,57,19,https://www.instagram.com/p/DU4O_rZDEYx/,https://scontent.xx.fbcdn.net/v/t15.5256-10/628559626_25986432824378922_362422361477050218_n.jpg?_nc_cat=111&ccb=1-7&_nc_eui2=AeEdOJqwO5A3QfRqE2IQuQKQScuH0N5smjdJy4fQ3myaNzCjUtfoZ7VvXJ-GJV8e4SS7SgaXfEMuxXVIW2i6Ad4O&_nc_ohc=qj1pWx1KNugQ7kNvwEvYr6H&_nc_oc=AdniRmZ6-3p3tCYdq0kWlUypPP8DPyuDVIKvnkPsDdevrlBz2tbXBf2vP_wvz2jxtrw&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=i834M6l86ix6DDopxsH3ZQ&_nc_tpa=Q5bMBQFkLk0YfyF0uFTjswva9ffnJgNjEj8Nw-VPn32aOx76GMsTmjoS4YiQLznXIts7Q6g2LdQrZDgL&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfxY5-V3pWH8Pv1KKeNX-Yeq17chQiaopdblc-bqCFvVpQ&oe=69BA178C,PAUSED,200,USD,5,250%,2,0,2
20/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Escala][Uruguay] Público Trader,02 - [35-65] Aberto Advantage,Anuncio7,6975796842253,$0.11,0,0,0,12,1,1,1,0,https://www.instagram.com/p/DU4O_uBjAmz/,https://scontent.xx.fbcdn.net/v/t15.5256-10/628751794_2706146396417725_5751624675965685162_n.jpg?_nc_cat=103&ccb=1-7&_nc_eui2=AeEzaYZ7riR1jhQIILeK7aHhbDwuNPzmyn9sPC40_ObKfzXRY3q_acSM4ZUxLQ--1Y88sFZZzjsEWXnDQQ-kb7aM&_nc_ohc=9fGExydkp2cQ7kNvwEHbXFw&_nc_oc=AdnK_ZQ4NM22mTZMvilVMRAluSCGXfj2AG4rWfpXujTgnFGeHpnHSCsAQV9l-ppNZwA&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=i834M6l86ix6DDopxsH3ZQ&_nc_tpa=Q5bMBQG0Xz1eQGW_9DFP_3MOKn7uqYRssQdWEhzCwH_d1ka6EpVjfaG_476EklYv8nd1aZMMfJW60E7q&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfynNqRPqEXlESwSyUS7KXkPHRSmw9dV3Vr5BklbpANwAA&oe=69BA24CC,CAMPAIGN_PAUSED,200,USD,0,,0,0,0
20/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Escala][Uruguay] Público Trader,02 - [35-65] Aberto Advantage,Anuncio9,6975796845053,$36.07,0,51,75,8683,1.01,3191,315,88,https://www.instagram.com/p/DU4O_r-jP4c/,https://scontent.xx.fbcdn.net/v/t15.5256-10/631398591_1570461097359706_5188661173153986859_n.jpg?_nc_cat=104&ccb=1-7&_nc_eui2=AeGt2FB0ahhhUdZl8AOtXaS8XUVzA550ljBdRXMDnnSWMDwvKskhiSgCi8GQnQULG6p3a3pamYPXzgGAH9uq2dUV&_nc_ohc=8Jb36kRgIZMQ7kNvwEFGpeX&_nc_oc=AdnHR--7v_7bt-P9xufBp5PVhLdzXjfbs425Lh5MIzsaUvojK_b7rOLB9KlTBqPNkZk&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=i834M6l86ix6DDopxsH3ZQ&_nc_tpa=Q5bMBQH4ZdoC6uGLIr20_WQdGzRAVFYRT6BkcaI-qyPI9Xo1wQnfIEplSViOCAoqC-4QMUPbwc8TSCrk&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfwxR_4CPZd7ifBYfch1kUEYsP0yknpiH-9ibGN5RRYTvQ&oe=69BA02C6,PAUSED,200,USD,16,,0,0,0
20/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Escala][Uruguay] Público Trader,03 - [35-65][LaL1%][Lista] Alunos,Anuncio1,6976407175253,$12.59,0,11,15,1191,1.04,415,51,18,https://www.instagram.com/p/DU4O_3-jCU1/,https://scontent.xx.fbcdn.net/v/t15.5256-10/629144665_1238953504847230_6891234855185444865_n.jpg?_nc_cat=103&ccb=1-7&_nc_eui2=AeFjzNihQM_xh_B1fQcaaCTOXeuEVkiz2cld64RWSLPZySq2fBDbO5pqWjiI9vS_prR6y6pncDAHMz5fuyPnH4aW&_nc_ohc=i2RYlyJvzwoQ7kNvwHkKB1J&_nc_oc=AdknDmAwUkEqqTgD-8w8O8gGK8OXFIQyUE8gk15h6UMqnH9P1XKLPnHas_3u4c9dAgs&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=i834M6l86ix6DDopxsH3ZQ&_nc_tpa=Q5bMBQGI220WY1blg2JBpJ5T6LguzV0eBFhtHxgxjQLx7cIkn8PDggr8qi9gY8LLxWwG4V-ftuws6b7k&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfwrzYmAOvtQHxYDNA8l7MlfSX_ypCNcR0be09zMafs2fA&oe=69BA0999,PAUSED,200,USD,2,,0,0,0
20/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Escala][Uruguay] Público Trader,03 - [35-65][LaL1%][Lista] Alunos,Anuncio2,6976407174053,$4.56,0,1,5,413,1.15,104,13,6,https://www.instagram.com/p/DU4O_52DODu/,https://scontent.xx.fbcdn.net/v/t15.5256-10/628990361_913411737723003_8014328017678004179_n.jpg?_nc_cat=107&ccb=1-7&_nc_eui2=AeGZi7V-wZ8Lx6pYMdsJOg6vFH7jnFPrCwsUfuOcU-sLCwnKIomsk3WLtYbmI68UoX7D5ffSMVU-FByAeoV4vNGs&_nc_ohc=iFAr-fJcfvUQ7kNvwGXMGEJ&_nc_oc=AdlFSbks0bFUnX3kL-_u6uPduaGzKnJgP3ZaJRmoFyrxum-8kgt574IUdyYnrmnC8iI&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=i834M6l86ix6DDopxsH3ZQ&_nc_tpa=Q5bMBQF8-jIaet1cALhdq_3OJz7cQEZ-a8AF_qpUcF-A14gfJP3tf-AN2eoKhgBms-AG3jVq8u0iyOo4&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfzYW_-BAze4x5K8TOal-FlDj-bwbFIv9z9wBlFpTrP6xA&oe=69B9FB47,ADSET_PAUSED,200,USD,0,,0,0,0
20/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Escala][Uruguay] Público Trader,03 - [35-65][LaL1%][Lista] Alunos,Anuncio4,6976407173453,$7.08,0,7,8,412,1.1,131,12,5,https://www.instagram.com/p/DU4O_69DGyy/,https://scontent.xx.fbcdn.net/v/t15.5256-10/628559626_25986432824378922_362422361477050218_n.jpg?_nc_cat=111&ccb=1-7&_nc_eui2=AeEdOJqwO5A3QfRqE2IQuQKQScuH0N5smjdJy4fQ3myaNzCjUtfoZ7VvXJ-GJV8e4SS7SgaXfEMuxXVIW2i6Ad4O&_nc_ohc=qj1pWx1KNugQ7kNvwEvYr6H&_nc_oc=AdniRmZ6-3p3tCYdq0kWlUypPP8DPyuDVIKvnkPsDdevrlBz2tbXBf2vP_wvz2jxtrw&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=i834M6l86ix6DDopxsH3ZQ&_nc_tpa=Q5bMBQGDZ7YuFsFn4120kL4S0TIMsSlnUiGQdxUWDSJQCs7w4jIjbwBc4N83Y66uCv4-JQQIuTQhi8T0&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfxoE8uIsPZY8sEg6mtVW4RrzLGq5NWUXHjqcdYisYumEQ&oe=69BA178C,PAUSED,200,USD,2,,0,0,0
20/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Escala][Uruguay] Público Trader,03 - [35-65][LaL1%][Lista] Alunos,Anuncio7,6976407175453,$1.28,0,0,0,144,1.12,26,3,2,https://www.instagram.com/p/DU4O_yEDA0K/,https://scontent.xx.fbcdn.net/v/t15.5256-10/628751794_2706146396417725_5751624675965685162_n.jpg?_nc_cat=103&ccb=1-7&_nc_eui2=AeEzaYZ7riR1jhQIILeK7aHhbDwuNPzmyn9sPC40_ObKfzXRY3q_acSM4ZUxLQ--1Y88sFZZzjsEWXnDQQ-kb7aM&_nc_ohc=9fGExydkp2cQ7kNvwEHbXFw&_nc_oc=AdnK_ZQ4NM22mTZMvilVMRAluSCGXfj2AG4rWfpXujTgnFGeHpnHSCsAQV9l-ppNZwA&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=i834M6l86ix6DDopxsH3ZQ&_nc_tpa=Q5bMBQHjXgE5TIohxNeWZ_Pt_LmYmd-uTqcZyLJv3Bm7Plwm66-_-K-WxxWO7hjHfhcVklCdJzFm-O4D&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfyHHHnp-abU4JQItHfyBCSEUxcuSx3Pcqz58S6AkWgYDA&oe=69BA24CC,ADSET_PAUSED,200,USD,0,,0,0,0
20/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Escala][Uruguay] Público Trader,03 - [35-65][LaL1%][Lista] Alunos,Anuncio9,6976407173253,$4.76,0,3,3,480,1.03,165,20,3,https://www.instagram.com/p/DU4O_0EDEVF/,https://scontent.xx.fbcdn.net/v/t15.5256-10/631398591_1570461097359706_5188661173153986859_n.jpg?_nc_cat=104&ccb=1-7&_nc_eui2=AeGt2FB0ahhhUdZl8AOtXaS8XUVzA550ljBdRXMDnnSWMDwvKskhiSgCi8GQnQULG6p3a3pamYPXzgGAH9uq2dUV&_nc_ohc=8Jb36kRgIZMQ7kNvwEFGpeX&_nc_oc=AdnHR--7v_7bt-P9xufBp5PVhLdzXjfbs425Lh5MIzsaUvojK_b7rOLB9KlTBqPNkZk&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=i834M6l86ix6DDopxsH3ZQ&_nc_tpa=Q5bMBQEVf3z5PLtatOV9lxcrGnj_aR7dP6BDdbQL_1Ol7RxKLHL1gKZY0Jq4vcT7xYSna4hXIlpBGCP2&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Afw3Z3NVEM9ZL1IICcGFfDceXnWhNkLUkzBHFUZqy1xmBQ&oe=69BA02C6,ADSET_PAUSED,200,USD,0,,0,0,0
20/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Escala][Uruguay] Público Trader,04 - [35-65][LaL1%][Lista] Leads Cualificados,Anuncio1,6976407173853,$3.34,0,4,9,447,1.05,148,14,5,https://www.instagram.com/p/DU4O_3-jCU1/,https://scontent.xx.fbcdn.net/v/t15.5256-10/629144665_1238953504847230_6891234855185444865_n.jpg?_nc_cat=103&ccb=1-7&_nc_eui2=AeFjzNihQM_xh_B1fQcaaCTOXeuEVkiz2cld64RWSLPZySq2fBDbO5pqWjiI9vS_prR6y6pncDAHMz5fuyPnH4aW&_nc_ohc=i2RYlyJvzwoQ7kNvwHkKB1J&_nc_oc=AdknDmAwUkEqqTgD-8w8O8gGK8OXFIQyUE8gk15h6UMqnH9P1XKLPnHas_3u4c9dAgs&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=i834M6l86ix6DDopxsH3ZQ&_nc_tpa=Q5bMBQGI220WY1blg2JBpJ5T6LguzV0eBFhtHxgxjQLx7cIkn8PDggr8qi9gY8LLxWwG4V-ftuws6b7k&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfwrzYmAOvtQHxYDNA8l7MlfSX_ypCNcR0be09zMafs2fA&oe=69BA0999,ADSET_PAUSED,200,USD,1,,0,0,0
20/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Escala][Uruguay] Público Trader,04 - [35-65][LaL1%][Lista] Leads Cualificados,Anuncio2,6976407174653,$0.53,0,0,1,76,1.06,14,2,0,https://www.instagram.com/p/DU4O_52DODu/,https://scontent.xx.fbcdn.net/v/t15.5256-10/628990361_913411737723003_8014328017678004179_n.jpg?_nc_cat=107&ccb=1-7&_nc_eui2=AeGZi7V-wZ8Lx6pYMdsJOg6vFH7jnFPrCwsUfuOcU-sLCwnKIomsk3WLtYbmI68UoX7D5ffSMVU-FByAeoV4vNGs&_nc_ohc=iFAr-fJcfvUQ7kNvwGXMGEJ&_nc_oc=AdlFSbks0bFUnX3kL-_u6uPduaGzKnJgP3ZaJRmoFyrxum-8kgt574IUdyYnrmnC8iI&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=i834M6l86ix6DDopxsH3ZQ&_nc_tpa=Q5bMBQF8-jIaet1cALhdq_3OJz7cQEZ-a8AF_qpUcF-A14gfJP3tf-AN2eoKhgBms-AG3jVq8u0iyOo4&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfzYW_-BAze4x5K8TOal-FlDj-bwbFIv9z9wBlFpTrP6xA&oe=69B9FB47,ADSET_PAUSED,200,USD,0,,0,0,0
20/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Escala][Uruguay] Público Trader,04 - [35-65][LaL1%][Lista] Leads Cualificados,Anuncio4,6976407174453,$7.42,0,7,8,1034,1.14,310,31,10,https://www.instagram.com/p/DU4O_69DGyy/,https://scontent.xx.fbcdn.net/v/t15.5256-10/628559626_25986432824378922_362422361477050218_n.jpg?_nc_cat=111&ccb=1-7&_nc_eui2=AeEdOJqwO5A3QfRqE2IQuQKQScuH0N5smjdJy4fQ3myaNzCjUtfoZ7VvXJ-GJV8e4SS7SgaXfEMuxXVIW2i6Ad4O&_nc_ohc=qj1pWx1KNugQ7kNvwEvYr6H&_nc_oc=AdniRmZ6-3p3tCYdq0kWlUypPP8DPyuDVIKvnkPsDdevrlBz2tbXBf2vP_wvz2jxtrw&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=i834M6l86ix6DDopxsH3ZQ&_nc_tpa=Q5bMBQGDZ7YuFsFn4120kL4S0TIMsSlnUiGQdxUWDSJQCs7w4jIjbwBc4N83Y66uCv4-JQQIuTQhi8T0&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfxoE8uIsPZY8sEg6mtVW4RrzLGq5NWUXHjqcdYisYumEQ&oe=69BA178C,PAUSED,200,USD,0,,0,0,0
