Data,Conta de Anúncio,Campanha,Público,Criativo,Ad ID, Investimento , Faturamento (Tráfego) ,Vendas,Checkout,Visitou Página,Cliques,Impressões,Frequência, CPM ,View 3seg,View 75%,Link Criativo,Thumbnail URL,AD Status,Orçamento,"Leads 
(checkout real)","Vendas 
(real)", Faturamento (Bruto) , Comissão Líquida , Taxa (Plataforma) , Faturamento (Ingresso) , Faturamento (OrderBump) 
27/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,AD010 VAR1 - Faltam 3 dias,120242381849530429,"0,04",0,0,0,0,0,7,"1,75","5,71",0,0,https://www.instagram.com/p/DWUZ-46AJB0/,https://external.xx.fbcdn.net/emg1/v/t13/10562429774839636870?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQIN5uC-EVmPaXkxoyEQaMINQWTSLALcKBgrf7NMLK-Keq69BdFRavSvLunxoxqMtT0T7JyLJGiVGlsYAml5su6JvndmZ8EM4mnO2CpORKd4Hzg7tqQFzq_pYowlOGgx6fMMkct7pbSONiPnFGxjlqrW&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_oc=Adq5lnzZIDzYuFjicHasIK2pZwG3rajy1c2EYOHsRlYrGwpxyW4TbBfBapw8AbGG0Rc&ccb=13-1&oh=06_Q3-9AU_9XLwAgs41Rc_esuQnQjz6QkjR4s1kNL_l1LAX3ctT&oe=69CEED99&_nc_sid=58080a,PAUSED,150,,,,,,,
27/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,AD010 VAR2 - Faltam 3 dias,120242381849490429,"0,01",0,0,0,0,0,2,2,5,0,0,https://www.instagram.com/p/DWUZ-0TgDz8/,https://external.xx.fbcdn.net/emg1/v/t13/9822041490597055850?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQJ2FN-lZdDFWrp5WHlRwpOHbADHOlfg4y4UqMIWeTX-ek8l6sdXJle7xDc9MzCwKJedEUG3grdm4c2Wy6FS875KjwMMe7KVo2fHp-dybefkxae4jwfOJHaWY4PJ8IHqXXAUJsCVG2HE9AP88sQQVgYM&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_oc=Adqrkqh-SEB3Dmg2MrvMS9FW4p2ozYEaRVO_f78wsyaI7KQISw_3TYfGAJxkp2ezJTU&ccb=13-1&oh=06_Q3-9AVcm1Vb8HmD8ESi0v2eISUKc-3pCIM9NpOVpjrk8eM3D&oe=69CF08A1&_nc_sid=58080a,PAUSED,150,,,,,,,
27/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,VD001 - Quer dobrar a lotação,120242146281870429,"1,12",0,0,0,3,3,35,"1,13",32,14,6,https://www.instagram.com/p/DWFNvsGgEc3/,https://scontent.xx.fbcdn.net/v/t15.5256-10/654557477_1339602417915461_7843226619543645275_n.jpg?_nc_cat=105&ccb=1-7&_nc_ohc=CVN2NreRNIgQ7kNvwEBrchX&_nc_oc=AdrZgs7gvgd3QHrfTnHzDE-Uopqm6IPp2OkNl4w6YgpP8R_dPFjCBP07UbjcPup6Gpw&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_tpa=Q5bMBQHLpeDDtvvZZWqusq8MGPDsnyAzCajRj2eAY_tJ3O2td1HdHbw3pVur7_98bHYVkIMcA212irHc&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Af3qwGatP8g9AFBDTp7u1P3bKQYjesqRggXsfp6za_LI1Q&oe=69D2EDDF,PAUSED,150,,,,,,,
27/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,VD002 - Imagina você gerenciar,120242147053410429,"10,42",0,0,0,13,23,84,"1,11","124,05",38,24,https://www.instagram.com/p/DWFNvlygC-i/,https://scontent.xx.fbcdn.net/v/t15.5256-10/653634770_1492693735906037_6767426430020073276_n.jpg?_nc_cat=102&ccb=1-7&_nc_ohc=YtrYd_dWM2MQ7kNvwGdD-DY&_nc_oc=AdqrSkbtJWj5_1NZ5g6jujZbs7TM3Tc115mpLtkK5JZX4CLMzc_QDo4IBdXVEAvsKEY&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_tpa=Q5bMBQF17T5P6Fq8bmUAeN4tPEc6qPW2_3OWsPk_IC-7kW7aqRkkW2-duOGkhzJhPb99N_p7u-BveUG4&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Af1CsbrAfJNn1RCzs5N32fC5-PUYmsNBx7MylCQp5iVYFw&oe=69D2FB8D,PAUSED,150,,,,,,,
27/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,VD004 - Deixa eu te fazer,120242147044350429,"0,01",0,0,0,0,0,1,1,10,1,0,https://www.instagram.com/p/DWFNxMTAGvM/,https://scontent.xx.fbcdn.net/v/t15.5256-10/629839477_2322858814791813_7854841327346575003_n.jpg?_nc_cat=104&ccb=1-7&_nc_ohc=G5XRTSyFR0EQ7kNvwHt1tT_&_nc_oc=AdrosaSC2krFVbJ_pI_wNONZjB8lh_7ZYC9jHMd8cpx273AQ_HY7m7jvNH7Fo6Mp7vM&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_tpa=Q5bMBQFjIg05W2MgEUyqbmmhCVQtEKUe5qKd5ZOiJyB688VJfcIQCmx97ihU3xLL53DRHIiexAsIB10y&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Af2BdUqK63-S8MprjHNbLSXghekj_GM4Qnpe3HjaF9u0HA&oe=69D2EFF6,PAUSED,150,,,,,,,
27/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,VD005 - É o fim do pasto,120242241534940429,"118,56",0,0,0,105,279,1556,"1,11","76,2",886,194,https://www.instagram.com/p/DWL6VLlgDTJ/,https://scontent.xx.fbcdn.net/v/t15.5256-10/655079821_1465958455172370_942502284241872289_n.jpg?_nc_cat=111&ccb=1-7&_nc_ohc=oO3qA3gJAIcQ7kNvwHJfgPC&_nc_oc=AdrhsDiK1oqd0GZNSbrhj1rRnGwQinGCR8y8MCQhdYntdHN9OARM7ncunkl1FCk-Usw&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_tpa=Q5bMBQG4ibndXjZg2xoM_cUXUUKLlz9EFheazLy4DTMEhZxtKbpjWOxmFXb2xbn7E3pLJFn3aB1pfpFf&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Af3OFb8mMZd3sxz4IzQOLQKSjyyhX2cLCzzZnFZDK9YSrQ&oe=69D2E446,ACTIVE,150,,,,,,,
27/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,VD006 - O que é o método,120242241534000429,"6,64",0,0,0,3,8,443,"1,15","14,99",120,24,https://www.instagram.com/p/DWL6WKzgGsK/,https://scontent.xx.fbcdn.net/v/t15.5256-10/656207019_1890315121847048_5837279791465239010_n.jpg?_nc_cat=110&ccb=1-7&_nc_ohc=isu0JFTqO1cQ7kNvwHAH0GR&_nc_oc=Adp3wqMzUXS28J9ZO1-QG4LN7snVi2JYPuPfXt3H5fBl4YCIzwtQRV6Qvxc5bPI8oNM&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_tpa=Q5bMBQGUIipMEcdneZ2mZr_UkukxKK8VRuhDKc5fbQ2j9izzc2zeRaVhBkGxQ4vhziUewt-8_vSFmmmK&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Af3kW7CWtUkVUPSbcEjdUSq5nFjihoJOANHoYL8bf00LAA&oe=69D2E5B9,ACTIVE,150,,,,,,,
27/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,VD007 - Imagine você gerenciar,120242241530260429,"3,89",0,0,0,3,4,243,"1,09","16,01",70,21,https://www.instagram.com/p/DWL6VEvgEuq/,https://scontent.xx.fbcdn.net/v/t15.5256-10/653836975_1180705807312413_3350291296595275000_n.jpg?_nc_cat=102&ccb=1-7&_nc_ohc=4iLMxRq6hpYQ7kNvwHVInIX&_nc_oc=AdrTBKZ8Mu2h4YNJyqz6ew7JvkHKF5hQHGofUOmAAmvi6kQKZJgE_SVa_6RL9xKsRIU&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_tpa=Q5bMBQG54YACGes37ZCmBcOlRLcILm4eUbc9kTXkjfiqCsPPPywMUAZoc8iPjDzy3pacUe7c1V1d9LPV&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Af3wxDljsCQJ_OfTayHRgqioh8BmojmB6LPpiINhaMzHmQ&oe=69D2E669,ACTIVE,150,,,,,,,
28/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,AD005 - O erro típico,120241822139270429,"0,58",0,0,0,0,0,45,"1,12","12,89",0,0,https://www.instagram.com/p/DV_JT1ZACeP/,https://external.xx.fbcdn.net/emg1/v/t13/12579726523685991450?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQKsonrFFmmgjsbySMZykMGbecKmUjdQgE3UDN7hDNdBAdFU_KD3QdAVDnv0-uLICKUIcrSBkC7wXNbLPM2paHK0IYcXee4UwA7G-jCpGYObcB1DKWfDNEw4XN80Of0QWbpo7a4XSiGBbFFW6XyfOGTl&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_oc=Adp4G8O2xtLsypDoI6OStLVcNP0WI-xmbZdxPlEUiRZDQUHaQEWaWUNJlbgDs-AwCUY&ccb=13-1&oh=06_Q3-9AT0XWHjhn-e-11CpoNMvbK9JafPrsEtzvgoerWOPtt3r&oe=69CEFE25&_nc_sid=58080a,PAUSED,150,,,,,,,
28/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,AD006 - Saia do achismo,120241822139290429,"0,03",0,0,0,0,0,3,1,10,0,0,https://www.instagram.com/p/DV_JTtrADSU/,https://external.xx.fbcdn.net/emg1/v/t13/239684281149676357?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQLdPCGfmZMwaaEhO-vBI1NTcZsPc0PeGr9YHOkz_WJVis44vjGPWmOFi34KJRorz1ivJbXU8_VnOoakHMPbzj3-ucopGBduvehKz9u1Ai-wnjYCm4NdxRKYkkUgFYL2_D3_MkF2qGmBdlkJ1hGk8QFT&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_oc=Adrp5PhsrxjzBYpv3BKXZ6Nmxf7k-UH4gM5E8vt-CMIC31UnEaW0VE_sqN5nlHs2pxw&ccb=13-1&oh=06_Q3-9AaNo0XsH09Hu_bJxHtM0sh37XXlzkWsCiPy4VTXL3gwx&oe=69CF0F10&_nc_sid=58080a,PAUSED,150,,,,,,,
28/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,AD010 VAR1 - Faltam 3 dias,120242381849530429,"0,01",0,0,0,0,0,6,1,"1,67",0,0,https://www.instagram.com/p/DWUZ-46AJB0/,https://external.xx.fbcdn.net/emg1/v/t13/10562429774839636870?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQIN5uC-EVmPaXkxoyEQaMINQWTSLALcKBgrf7NMLK-Keq69BdFRavSvLunxoxqMtT0T7JyLJGiVGlsYAml5su6JvndmZ8EM4mnO2CpORKd4Hzg7tqQFzq_pYowlOGgx6fMMkct7pbSONiPnFGxjlqrW&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_oc=Adq5lnzZIDzYuFjicHasIK2pZwG3rajy1c2EYOHsRlYrGwpxyW4TbBfBapw8AbGG0Rc&ccb=13-1&oh=06_Q3-9AU_9XLwAgs41Rc_esuQnQjz6QkjR4s1kNL_l1LAX3ctT&oe=69CEED99&_nc_sid=58080a,PAUSED,150,,,,,,,
28/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,AD010 VAR2 - Faltam 3 dias,120242381849490429,"0,19",0,0,0,1,1,23,"1,15","8,26",0,0,https://www.instagram.com/p/DWUZ-0TgDz8/,https://external.xx.fbcdn.net/emg1/v/t13/9822041490597055850?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQJ2FN-lZdDFWrp5WHlRwpOHbADHOlfg4y4UqMIWeTX-ek8l6sdXJle7xDc9MzCwKJedEUG3grdm4c2Wy6FS875KjwMMe7KVo2fHp-dybefkxae4jwfOJHaWY4PJ8IHqXXAUJsCVG2HE9AP88sQQVgYM&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_oc=Adqrkqh-SEB3Dmg2MrvMS9FW4p2ozYEaRVO_f78wsyaI7KQISw_3TYfGAJxkp2ezJTU&ccb=13-1&oh=06_Q3-9AVcm1Vb8HmD8ESi0v2eISUKc-3pCIM9NpOVpjrk8eM3D&oe=69CF08A1&_nc_sid=58080a,PAUSED,150,,,,,,,
28/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,VD002 - Imagina você gerenciar,120242147053410429,"1,74",0,0,0,4,7,27,"1,12","64,44",12,7,https://www.instagram.com/p/DWFNvlygC-i/,https://scontent.xx.fbcdn.net/v/t15.5256-10/653634770_1492693735906037_6767426430020073276_n.jpg?_nc_cat=102&ccb=1-7&_nc_ohc=YtrYd_dWM2MQ7kNvwGdD-DY&_nc_oc=AdqrSkbtJWj5_1NZ5g6jujZbs7TM3Tc115mpLtkK5JZX4CLMzc_QDo4IBdXVEAvsKEY&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_tpa=Q5bMBQF17T5P6Fq8bmUAeN4tPEc6qPW2_3OWsPk_IC-7kW7aqRkkW2-duOGkhzJhPb99N_p7u-BveUG4&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Af1CsbrAfJNn1RCzs5N32fC5-PUYmsNBx7MylCQp5iVYFw&oe=69D2FB8D,PAUSED,150,,,,,,,
28/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,VD003 - Cansado de roçar,120242147053420429,"0,65",0,0,0,0,1,15,1,"43,33",4,1,https://www.instagram.com/p/DWFNvzmgHv1/,https://scontent.xx.fbcdn.net/v/t15.5256-10/652785543_1825205544811751_9130336935094913656_n.jpg?_nc_cat=109&ccb=1-7&_nc_ohc=h1hfmToNfn0Q7kNvwHF2dTn&_nc_oc=AdoLdj_YfCkKkY7LkWnviZA8Til2viw6pjJPnZ6wu-QqxvF23021yQYOoYu5T04TugE&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_tpa=Q5bMBQHwXlnH7_MCiDWYYnNxFvl4ckcEsTHVVjQmr1JiF6GjncyUdEfqPCdkrbWkTSHNp8C5oWVOKUgM&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Af1Fc6teK4dQVqp02-r-HZWtZewTCk2EAoa3HiSPO1ao4Q&oe=69D2F54B,PAUSED,150,,,,,,,
28/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,VD005 - É o fim do pasto,120242241534940429,"129,4",0,0,0,131,341,2739,"1,13","47,24",1428,261,https://www.instagram.com/p/DWL6VLlgDTJ/,https://scontent.xx.fbcdn.net/v/t15.5256-10/655079821_1465958455172370_942502284241872289_n.jpg?_nc_cat=111&ccb=1-7&_nc_ohc=oO3qA3gJAIcQ7kNvwHJfgPC&_nc_oc=AdrhsDiK1oqd0GZNSbrhj1rRnGwQinGCR8y8MCQhdYntdHN9OARM7ncunkl1FCk-Usw&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_tpa=Q5bMBQG4ibndXjZg2xoM_cUXUUKLlz9EFheazLy4DTMEhZxtKbpjWOxmFXb2xbn7E3pLJFn3aB1pfpFf&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Af3OFb8mMZd3sxz4IzQOLQKSjyyhX2cLCzzZnFZDK9YSrQ&oe=69D2E446,ACTIVE,150,,,,,,,
28/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,VD006 - O que é o método,120242241534000429,"4,14",0,0,0,6,11,255,"1,05","16,24",72,20,https://www.instagram.com/p/DWL6WKzgGsK/,https://scontent.xx.fbcdn.net/v/t15.5256-10/656207019_1890315121847048_5837279791465239010_n.jpg?_nc_cat=110&ccb=1-7&_nc_ohc=isu0JFTqO1cQ7kNvwHAH0GR&_nc_oc=Adp3wqMzUXS28J9ZO1-QG4LN7snVi2JYPuPfXt3H5fBl4YCIzwtQRV6Qvxc5bPI8oNM&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_tpa=Q5bMBQGUIipMEcdneZ2mZr_UkukxKK8VRuhDKc5fbQ2j9izzc2zeRaVhBkGxQ4vhziUewt-8_vSFmmmK&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Af3kW7CWtUkVUPSbcEjdUSq5nFjihoJOANHoYL8bf00LAA&oe=69D2E5B9,ACTIVE,150,,,,,,,
28/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,VD007 - Imagine você gerenciar,120242241530260429,"0,26",0,0,0,1,1,29,"1,04","8,97",16,3,https://www.instagram.com/p/DWL6VEvgEuq/,https://scontent.xx.fbcdn.net/v/t15.5256-10/653836975_1180705807312413_3350291296595275000_n.jpg?_nc_cat=102&ccb=1-7&_nc_ohc=4iLMxRq6hpYQ7kNvwHVInIX&_nc_oc=AdrTBKZ8Mu2h4YNJyqz6ew7JvkHKF5hQHGofUOmAAmvi6kQKZJgE_SVa_6RL9xKsRIU&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_tpa=Q5bMBQG54YACGes37ZCmBcOlRLcILm4eUbc9kTXkjfiqCsPPPywMUAZoc8iPjDzy3pacUe7c1V1d9LPV&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Af3wxDljsCQJ_OfTayHRgqioh8BmojmB6LPpiINhaMzHmQ&oe=69D2E669,ACTIVE,150,,,,,,,
29/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,AD003 - Gestão do pasto,120241822139310429,"4,55",0,0,0,10,13,1594,"1,33","2,85",0,0,https://www.instagram.com/p/DV_JT0HAH3v/,https://external.xx.fbcdn.net/emg1/v/t13/13065861944801083276?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQLh66VnSc8ueAngUAt9v4G2PSmdI7vR6mTn84pf9pcI0zh2fkD1y_1OEcWygQxzlgsPwj8tX30dTnuI7v3J8c09jeid4W57h0wWI5E_3S8JHl03HtYPIwRHnEaeN6xllT9kheCHKM-RG0nzyXA3A1fo&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_oc=AdqcCqbGnsxXewkdruGrKrsXkhHyQ6aO1wRwycX3BJMec925ClcwujLGI8p8WXLhghg&ccb=13-1&oh=06_Q3-9AdHIlmKLo0ODKNSuHOHnrniau0mZmhbUgW8u-cZ3hOmQ&oe=69CF02F8&_nc_sid=58080a,ACTIVE,150,,,,,,,
29/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,AD005 - O erro típico,120241822139270429,"0,19",0,0,0,0,1,33,"1,03","5,76",0,0,https://www.instagram.com/p/DV_JT1ZACeP/,https://external.xx.fbcdn.net/emg1/v/t13/12579726523685991450?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQKsonrFFmmgjsbySMZykMGbecKmUjdQgE3UDN7hDNdBAdFU_KD3QdAVDnv0-uLICKUIcrSBkC7wXNbLPM2paHK0IYcXee4UwA7G-jCpGYObcB1DKWfDNEw4XN80Of0QWbpo7a4XSiGBbFFW6XyfOGTl&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_oc=Adp4G8O2xtLsypDoI6OStLVcNP0WI-xmbZdxPlEUiRZDQUHaQEWaWUNJlbgDs-AwCUY&ccb=13-1&oh=06_Q3-9AT0XWHjhn-e-11CpoNMvbK9JafPrsEtzvgoerWOPtt3r&oe=69CEFE25&_nc_sid=58080a,PAUSED,150,,,,,,,
29/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,AD007 - Enquete do manejo,120241822139280429,"0,1",0,0,0,0,1,4,1,25,0,0,https://www.instagram.com/p/DV_JTyNAJj7/,https://external.xx.fbcdn.net/emg1/v/t13/8839943925757702190?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQK9aLL_ddq8TpT-yP3MwHE-7mLlFB6cU5NoYSyaPLqPUtybt0XG4CiNHdJCdAJoNMFJg6vdHi2TOpmDykFckVdSR83eTvruAqqj3HqZftCWibcdE6k9yDQwzB0LwBc_wEsmfT4wNlZcwhRU2ZOAi5Kw&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_oc=Adp0cZS_M8nhbdFCwx0EiiSlL-eHKE9jWHO6cnGnKe7PJnjqWpLNPSyT6L7STYW0j-Y&ccb=13-1&oh=06_Q3-9ARobn325CrrKDblkQ7-Y9KhceB6Lx9UUHDpe2kjLJnRA&oe=69CF0178&_nc_sid=58080a,PAUSED,150,,,,,,,
29/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,AD010 VAR1 - Faltam 3 dias,120242381849530429,"0,01",0,0,0,0,0,1,1,10,0,0,https://www.instagram.com/p/DWUZ-46AJB0/,https://external.xx.fbcdn.net/emg1/v/t13/10562429774839636870?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQIN5uC-EVmPaXkxoyEQaMINQWTSLALcKBgrf7NMLK-Keq69BdFRavSvLunxoxqMtT0T7JyLJGiVGlsYAml5su6JvndmZ8EM4mnO2CpORKd4Hzg7tqQFzq_pYowlOGgx6fMMkct7pbSONiPnFGxjlqrW&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_oc=Adq5lnzZIDzYuFjicHasIK2pZwG3rajy1c2EYOHsRlYrGwpxyW4TbBfBapw8AbGG0Rc&ccb=13-1&oh=06_Q3-9AU_9XLwAgs41Rc_esuQnQjz6QkjR4s1kNL_l1LAX3ctT&oe=69CEED99&_nc_sid=58080a,PAUSED,150,,,,,,,
29/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,AD012 VAR2 - É Amanhã,120242381849470429,"0,46",0,0,0,1,1,13,1,"35,38",0,0,https://www.instagram.com/p/DWUZ-bTgIJi/,https://external.xx.fbcdn.net/emg1/v/t13/7112192169838982574?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQJ0Vbb70a7fMcVaBIYqGQ_q8j50FI1aQ-EQSi0AwO3lodc9TKuMPPYHnzzy8EP4gosvf6Ls_5Qy5Qm6xiDxn5-mHsWBsLVea5wLkqy2Ljo8Ohze02qY-OQ1w0Fth4ueBTLJRT0IQTMtEs2CLiVldrgQ&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_oc=Adq6rXLnONzmkelONQsv7xuS2RpKZFkx5gke4RsQMjcNm96QHceqp8J5O6Kwtt18OjI&ccb=13-1&oh=06_Q3-9AYwMEAfGvs8JxjJ_upULgl0mJ1Uy0cXJotcylNlqBR37&oe=69CEF241&_nc_sid=58080a,ACTIVE,150,,,,,,,
29/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,VD002 - Imagina você gerenciar,120242147053410429,"5,64",0,0,0,4,11,65,"1,08","86,77",28,16,https://www.instagram.com/p/DWFNvlygC-i/,https://scontent.xx.fbcdn.net/v/t15.5256-10/653634770_1492693735906037_6767426430020073276_n.jpg?_nc_cat=102&ccb=1-7&_nc_ohc=YtrYd_dWM2MQ7kNvwGdD-DY&_nc_oc=AdqrSkbtJWj5_1NZ5g6jujZbs7TM3Tc115mpLtkK5JZX4CLMzc_QDo4IBdXVEAvsKEY&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_tpa=Q5bMBQF17T5P6Fq8bmUAeN4tPEc6qPW2_3OWsPk_IC-7kW7aqRkkW2-duOGkhzJhPb99N_p7u-BveUG4&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Af1CsbrAfJNn1RCzs5N32fC5-PUYmsNBx7MylCQp5iVYFw&oe=69D2FB8D,PAUSED,150,,,,,,,
